time_ms,head_deg,seg2_deg,seg3_deg,seg4_deg,seg5_deg,seg6_deg,seg7_deg,tail_deg
8.66666666666667,-1.33697332042113,-3.43013395151686,-1.81632449419036,-1.94813956061297,-2.24670973661804,-0.132742971748167,-0.830930933126278,-0.440636502845032
8.83333333333333,-1.32856316123746,-3.42176368362048,-1.81291725496795,-1.94287852174997,-2.24544800876357,-0.135436065705496,-0.827251183384277,-0.437424808639832
9,-1.32006232856941,-3.41334549616065,-1.80948297796945,-1.93749549093908,-2.2441389785841,-0.138157881645491,-0.823556188015965,-0.434270128864827
9.16666666666667,-1.31148034395246,-3.40488451905393,-1.80602467483067,-1.9320020209832,-2.24279043433608,-0.140909135818661,-0.819844749186612,-0.43117939061356
9.33333333333333,-1.30282604488469,-3.39638557630407,-1.80254574947821,-1.92640922846801,-2.24140992611781,-0.143690183844008,-0.816114248132142,-0.428158112778713
9.5,-1.29410758336782,-3.38785318349009,-1.79904999576442,-1.92072779240603,-2.24000476497656,-0.146501019651433,-0.812360644268356,-0.425210404653802
9.66666666666667,-1.28533242447393,-3.37929154539672,-1.79554159503521,-1.91496795258741,-2.23858202186487,-0.149341274262134,-0.808578474004447,-0.422338964269161
9.83333333333333,-1.27650874754581,-3.37070782552783,-1.7920299733307,-1.90914498819022,-2.23715041751856,-0.152211862400836,-0.804765573924865,-0.419521702796485
10,-1.26764509537915,-3.36211171171052,-1.78852850482487,-1.90327766135213,-2.23571962250126,-0.155114995477748,-0.800923742442725,-0.416715674849257
10.1666666666667,-1.25874879499223,-3.35351192572297,-1.78504900291871,-1.89738195745897,-2.23429801523029,-0.158052539811513,-0.797054344642745,-0.413882443605028
10.3333333333333,-1.24982595592032,-3.34491622141678,-1.78160171902157,-1.89147108388117,-2.23289268087277,-0.161026015961202,-0.793158310582799,-0.410988105571219
10.5,-1.24088146893458,-3.3363313836485,-1.77819534225463,-1.88555546949551,-2.23150941089024,-0.1640365982783,-0.789236134264385,-0.40800330442927
10.6666666666667,-1.23197375613898,-3.3278079368899,-1.77485165507154,-1.87968765881557,-2.23016275378557,-0.167060562755876,-0.785318297625209,-0.404931006808012
10.8333333333333,-1.22320809729787,-3.31943440202917,-1.77160377976341,-1.87395716473199,-2.22887517126692,-0.170052996001248,-0.781461614891779,-0.401802948544181
