iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
192,1.158543e-01,4.790421e-01,7.862871e+00,16,65,39,3.148494e-05,4.008271e-06,1.042132e-06,3.898656e-06
193,1.153081e-01,4.826622e-01,7.784264e+00,16,65,39,3.235315e-05,3.874341e-06,1.027374e-06,3.809654e-06
194,1.150190e-01,4.834328e-01,7.726189e+00,15,64,38,3.292301e-05,3.493722e-06,1.033062e-06,3.401660e-06
195,1.144784e-01,4.817047e-01,7.821331e+00,15,64,38,3.503353e-05,3.875556e-06,1.045552e-06,3.545051e-06
196,1.142059e-01,4.773369e-01,7.887302e+00,15,64,38,3.777652e-05,3.883098e-06,1.051551e-06,3.540022e-06
197,1.140612e-01,4.781570e-01,7.898129e+00,15,64,38,4.075500e-05,3.786213e-06,1.048670e-06,3.902402e-06
198,1.138886e-01,4.791718e-01,7.858613e+00,15,64,38,4.283050e-05,4.565482e-06,1.045406e-06,4.660667e-06
199,1.136136e-01,4.776497e-01,7.778891e+00,15,64,38,4.552308e-05,5.188730e-06,1.047863e-06,5.258027e-06
200,1.131448e-01,4.740524e-01,7.749365e+00,15,65,38,4.936363e-05,5.741099e-06,1.057677e-06,5.784024e-06
201,1.125390e-01,4.711304e-01,7.756833e+00,15,65,38,5.322664e-05,6.511065e-06,1.072242e-06,6.527289e-06
202,1.123227e-01,4.705849e-01,7.730288e+00,15,65,38,5.936572e-05,7.440982e-06,1.091686e-06,7.432187e-06
203,1.121446e-01,4.679832e-01,7.670515e+00,15,65,38,6.444014e-05,8.183022e-06,1.114089e-06,8.277490e-06
204,1.118596e-01,4.635277e-01,7.584806e+00,15,65,38,6.983188e-05,8.945877e-06,1.140245e-06,9.003242e-06
205,1.114573e-01,4.589005e-01,7.477957e+00,15,65,38,7.711918e-05,9.757174e-06,1.170004e-06,9.777003e-06
206,1.108656e-01,4.536438e-01,7.417035e+00,15,66,38,8.158338e-05,1.039708e-05,1.203284e-06,1.038023e-05
207,1.105479e-01,4.521370e-01,7.360974e+00,15,66,38,8.723421e-05,1.128043e-05,1.239289e-06,1.122426e-05
208,1.104190e-01,4.488525e-01,7.275578e+00,15,66,38,9.306720e-05,1.171040e-05,1.281652e-06,1.161725e-05
209,1.104823e-01,4.481239e-01,7.167675e+00,15,66,38,1.043462e-04,1.227585e-05,1.331965e-06,1.215031e-05
